(1901,02,07,-111)
(1901,02,07,-122)
(1901,02,07,-122)
(1901,02,08,-122)
(1901,02,08,-117)
(1901,02,08,-117)
(1901,02,09,-111)
(1901,02,09,-106)
(1901,02,09,-133)
(1901,02,10,-106)
(1901,02,10,-117)
(1901,02,10,-183)
(1901,02,11,-150)
(1901,02,11,-128)
(1901,02,11,-122)
(1901,02,12,-128)
(1901,02,12,-128)
(1901,02,12,-128)
(1901,02,13,-122)
(1901,02,13,-117)
(1901,02,13,-100)
(1901,02,14,-183)
(1901,02,14,-178)
(1901,02,14,-211)
(1901,02,15,-250)
(1901,02,15,-200)
(1901,02,15,-178)
(1901,02,16,-106)
(1901,02,16,-117)
(1901,02,16,-133)
(1901,02,17,-156)
(1901,02,17,-122)
(1901,02,17,-122)
(1901,02,18,-94)
(1901,02,18,-94)
(1901,02,18,-89)
(1901,02,19,-144)
(1901,02,19,-78)
(1901,02,19,-83)
(1901,02,20,-89)
(1901,02,20,-61)
(1901,02,20,-72)
(1901,02,21,-67)
(1901,02,21,-44)
(1901,02,21,-89)
(1901,02,22,-156)
(1901,02,22,-139)
(1901,02,22,-172)
(1901,02,23,-156)
(1901,02,23,-144)
(1901,02,23,-156)
(1901,02,24,-172)
(1901,02,24,-156)
(1901,02,24,-167)
(1901,02,25,-183)
(1901,02,25,-122)
(1901,02,25,-106)
(1901,02,26,-150)
(1901,02,26,-111)
(1901,02,26,-111)
(1901,02,27,-106)
(1901,02,27,-72)
(1901,02,27,-78)
(1901,02,28,-178)
(1901,02,28,-156)
(1901,02,28,-167)
(1901,03,01,-194)
(1901,03,01,-150)
(1901,03,01,-172)
(1901,03,02,-200)
(1901,03,02,-133)
(1901,03,02,-167)
(1901,03,03,-189)
(1901,03,03,-106)
(1901,03,03,-67)
(1901,03,04,-56)
(1901,03,04,-28)
(1901,03,04,-22)
(1901,03,05,-50)
(1901,03,05,-28)
(1901,03,05,-17)
(1901,03,06,-6)
(1901,03,06,22)
(1901,03,06,11)
(1901,03,07,-17)
(1901,03,07,0)
(1901,03,07,-6)
(1901,03,08,-11)
(1901,03,08,-6)
(1901,03,08,-6)
(1901,03,09,-33)
(1901,03,09,-11)
(1901,03,09,-11)
(1901,03,10,-6)
(1901,03,10,0)
(1901,03,10,-28)
(1901,03,11,-17)
(1901,03,11,22)
(1901,03,11,17)
(1901,03,12,-33)
(1901,03,12,-6)
(1901,03,12,-44)
(1901,03,13,-44)
(1901,03,13,17)
(1901,03,13,-44)
(1901,03,14,-67)
(1901,03,14,-17)
(1901,03,14,-11)
(1901,03,15,0)
(1901,03,15,6)
(1901,03,15,-28)
(1901,03,16,-50)
(1901,03,16,-6)
(1901,03,16,-11)
(1901,03,17,-28)
(1901,03,17,-44)
(1901,03,17,-100)
(1901,03,18,-100)
(1901,03,18,-50)
(1901,03,18,-50)
(1901,03,19,-139)
(1901,03,19,-44)
(1901,03,19,-39)
(1901,03,20,-56)
(1901,03,20,-33)
(1901,03,20,-67)
(1901,03,21,-122)
(1901,03,21,-61)
(1901,03,21,-83)
(1901,03,22,-78)
(1901,03,22,-28)
(1901,03,22,-28)
(1901,03,23,-17)
(1901,03,23,17)
(1901,03,23,0)
(1901,03,24,-11)
(1901,03,24,-61)
(1901,03,24,-117)
(1901,03,25,-156)
(1901,03,25,-111)
(1901,03,25,-133)
(1901,03,26,-178)
(1901,03,26,-94)
(1901,03,26,-117)
(1901,03,27,-200)
(1901,03,27,-100)
(1901,03,27,-156)
(1901,03,28,-183)
(1901,03,28,-89)
(1901,03,28,-172)
(1901,03,29,-172)
(1901,03,29,-72)
(1901,03,29,-89)
(1901,03,30,-117)
(1901,03,30,-56)
(1901,03,30,-111)
(1901,03,31,-156)
(1901,03,31,-39)
(1901,03,31,-56)
(1901,04,01,-33)
(1901,04,01,11)
(1901,04,01,6)
(1901,04,02,17)
(1901,04,02,17)
(1901,04,02,0)
(1901,04,03,-39)
(1901,04,03,0)
(1901,04,03,-6)
(1901,04,04,11)
(1901,04,04,28)
(1901,04,04,17)
(1901,04,05,6)
(1901,04,05,17)
(1901,04,05,6)
(1901,04,06,-11)
(1901,04,06,0)
(1901,04,06,-22)
(1901,04,07,-44)
(1901,04,07,-6)
(1901,04,07,-39)
(1901,04,08,-50)
(1901,04,08,22)
(1901,04,08,6)
(1901,04,09,0)
(1901,04,09,22)
(1901,04,09,17)
(1901,04,10,11)
(1901,04,10,33)
(1901,04,10,22)
(1901,04,11,0)
(1901,04,11,28)
(1901,04,11,-6)
(1901,04,12,-6)
(1901,04,12,-11)
(1901,04,12,-17)
(1901,04,13,-11)
(1901,04,13,0)
(1901,04,13,-28)
(1901,04,14,-28)
(1901,04,14,-28)
(1901,04,14,-28)
(1901,04,15,-56)
(1901,04,15,-50)
(1901,04,15,-50)
(1901,04,16,-61)
(1901,04,16,-44)
(1901,04,16,-61)
(1901,04,17,-39)
(1901,04,17,0)
(1901,04,17,0)
(1901,04,18,6)
(1901,04,18,6)
(1901,04,18,-6)
(1901,04,19,-6)
(1901,04,19,0)
(1901,04,19,-28)
(1901,04,20,-11)
(1901,04,20,-6)
(1901,04,20,-17)
(1901,04,21,-11)
(1901,04,21,-6)
(1901,04,21,-17)
(1901,04,22,0)
(1901,04,22,17)
(1901,04,22,0)
(1901,04,23,17)
(1901,04,23,11)
(1901,04,23,-11)
(1901,04,24,-17)
(1901,04,24,17)
(1901,04,24,-11)
(1901,04,25,11)
(1901,04,25,28)
(1901,04,25,-11)
(1901,04,26,0)
(1901,04,26,22)
(1901,04,26,22)
(1901,04,27,6)
(1901,04,27,28)
(1901,04,27,0)
(1901,04,28,11)
(1901,04,28,33)
(1901,04,28,0)
(1901,04,29,11)
(1901,04,29,22)
(1901,04,29,17)
(1901,04,30,11)
(1901,04,30,28)
(1901,04,30,17)
(1901,05,01,11)
(1901,05,01,44)
(1901,05,01,17)
(1901,05,02,6)
(1901,05,02,50)
(1901,05,02,6)
(1901,05,03,22)
(1901,05,03,39)
(1901,05,03,17)
(1901,05,04,-11)
(1901,05,04,0)
(1901,05,04,-22)
(1901,05,05,-28)
(1901,05,05,0)
(1901,05,05,-17)
(1901,05,06,-22)
(1901,05,06,-11)
(1901,05,06,-11)
(1901,05,07,-22)
(1901,05,07,0)
(1901,05,07,-6)
(1901,05,08,-6)
(1901,05,08,33)
(1901,05,08,-17)
(1901,05,09,17)
(1901,05,09,44)
(1901,05,09,6)
(1901,05,10,17)
(1901,05,10,33)
(1901,05,10,33)
(1901,05,11,33)
(1901,05,11,72)
(1901,05,11,33)
(1901,05,12,72)
(1901,05,12,72)
(1901,05,12,56)
(1901,05,13,72)
(1901,05,13,89)
(1901,05,13,83)
(1901,05,14,67)
(1901,05,14,50)
(1901,05,14,67)
(1901,05,15,67)
(1901,05,15,83)
(1901,05,15,39)
(1901,05,16,22)
(1901,05,16,33)
(1901,05,16,17)
(1901,05,17,11)
(1901,05,17,17)
(1901,05,17,17)
(1901,05,18,17)
(1901,05,18,28)
(1901,05,18,6)
(1901,05,19,17)
(1901,05,19,33)
(1901,05,19,17)
(1901,05,20,11)
(1901,05,20,50)
(1901,05,20,17)
(1901,05,21,22)
(1901,05,21,44)
(1901,05,21,39)
(1901,05,22,33)
(1901,05,22,50)
(1901,05,22,33)
(1901,05,23,33)
(1901,05,23,50)
(1901,05,23,33)
(1901,05,24,33)
(1901,05,24,50)
(1901,05,24,33)
(1901,05,25,33)
(1901,05,25,56)
(1901,05,25,33)
(1901,05,26,50)
(1901,05,26,61)
(1901,05,26,39)
(1901,05,27,33)
(1901,05,27,39)
(1901,05,27,28)
(1901,05,28,33)
(1901,05,28,44)
(1901,05,28,28)
(1901,05,29,22)
(1901,05,29,33)
(1901,05,29,28)
(1901,05,30,44)
(1901,05,30,50)
(1901,05,30,33)
(1901,05,31,44)
(1901,05,31,67)
(1901,05,31,44)
(1901,06,01,56)
(1901,06,01,50)
(1901,06,01,44)
(1901,06,02,61)
(1901,06,02,94)
(1901,06,02,67)
(1901,06,03,44)
(1901,06,03,61)
(1901,06,03,44)
(1901,06,04,50)
(1901,06,04,67)
(1901,06,04,61)
(1901,06,05,94)
(1901,06,05,128)
(1901,06,05,122)
(1901,06,06,94)
(1901,06,06,89)
(1901,06,06,78)
(1901,06,07,72)
(1901,06,07,100)
(1901,06,07,72)
(1901,06,08,72)
(1901,06,08,100)
(1901,06,08,89)
(1901,06,09,100)
(1901,06,09,117)
(1901,06,09,128)
(1901,06,10,156)
(1901,06,10,117)
(1901,06,10,117)
(1901,06,11,94)
(1901,06,11,94)
(1901,06,11,106)
(1901,06,12,100)
(1901,06,12,89)
(1901,06,12,72)
(1901,06,13,72)
(1901,06,13,94)
(1901,06,13,50)
(1901,06,14,67)
(1901,06,14,78)
(1901,06,14,56)
(1901,06,15,61)
(1901,06,15,78)
(1901,06,15,67)
(1901,06,16,67)
(1901,06,16,78)
(1901,06,16,67)
(1901,06,17,78)
(1901,06,17,111)
(1901,06,17,83)
(1901,06,18,100)
(1901,06,18,111)
(1901,06,18,100)
(1901,06,19,100)
(1901,06,19,111)
(1901,06,19,94)
(1901,06,20,100)
(1901,06,20,122)
(1901,06,20,100)
(1901,06,21,83)
(1901,06,21,106)
(1901,06,21,83)
(1901,06,22,100)
(1901,06,22,133)
(1901,06,22,117)
(1901,06,23,128)
(1901,06,23,161)
(1901,06,23,156)
(1901,06,24,172)
(1901,06,24,200)
(1901,06,24,183)
(1901,06,25,172)
(1901,06,25,194)
(1901,06,25,144)
(1901,06,26,150)
(1901,06,26,178)
(1901,06,26,144)
(1901,06,27,133)
(1901,06,27,128)
(1901,06,27,111)
(1901,06,28,111)
(1901,06,28,128)
(1901,06,28,100)
(1901,06,29,100)
(1901,06,29,111)
(1901,06,29,94)
(1901,06,30,106)
(1901,06,30,128)
(1901,06,30,117)
(1901,07,01,111)
(1901,07,01,128)
(1901,07,01,111)
(1901,07,02,111)
(1901,07,02,111)
(1901,07,02,117)
(1901,07,03,111)
(1901,07,03,117)
(1901,07,03,122)
(1901,07,04,111)
(1901,07,04,122)
(1901,07,04,133)
(1901,07,05,122)
(1901,07,05,128)
(1901,07,05,128)
(1901,07,06,150)
(1901,07,06,161)
(1901,07,06,133)
(1901,07,07,139)
(1901,07,07,172)
(1901,07,07,156)
(1901,07,08,133)
(1901,07,08,144)
(1901,07,08,139)
(1901,07,09,133)
(1901,07,09,167)
(1901,07,09,150)
(1901,07,10,133)
(1901,07,10,178)
(1901,07,10,161)
(1901,07,11,172)
(1901,07,11,167)
(1901,07,11,161)
(1901,07,12,150)
(1901,07,12,144)
(1901,07,12,150)
(1901,07,13,156)
(1901,07,13,178)
(1901,07,13,161)
(1901,07,14,178)
(1901,07,14,167)
(1901,07,14,172)
(1901,07,15,156)
(1901,07,15,161)
(1901,07,15,150)
(1901,07,16,167)
(1901,07,16,161)
(1901,07,16,156)
(1901,07,17,161)
(1901,07,17,189)
(1901,07,17,144)
(1901,07,18,156)
(1901,07,18,178)
(1901,07,18,167)
(1901,07,19,172)
(1901,07,19,200)
(1901,07,19,194)
(1901,07,20,183)
(1901,07,20,211)
(1901,07,20,178)
(1901,07,21,178)
(1901,07,21,200)
(1901,07,21,183)
(1901,07,22,178)
(1901,07,22,206)
(1901,07,22,194)
(1901,07,23,183)
(1901,07,23,239)
(1901,07,23,222)
(1901,07,24,200)
(1901,07,24,222)
(1901,07,24,194)
(1901,07,25,200)
(1901,07,25,222)
(1901,07,25,206)
(1901,07,26,200)
(1901,07,26,211)
(1901,07,26,194)
(1901,07,27,194)
(1901,07,27,206)
(1901,07,27,194)
(1901,07,28,194)
(1901,07,28,228)
(1901,07,28,206)
(1901,07,29,200)
(1901,07,29,217)
(1901,07,29,206)
(1901,07,30,189)
(1901,07,30,194)
(1901,07,30,194)
(1901,07,31,172)
(1901,07,31,194)
(1901,07,31,172)
(1901,08,01,150)
(1901,08,01,183)
(1901,08,01,172)
(1901,08,02,183)
(1901,08,02,211)
(1901,08,02,189)
(1901,08,03,133)
(1901,08,03,167)
(1901,08,03,156)
(1901,08,04,150)
(1901,08,04,189)
(1901,08,04,172)
(1901,08,05,161)
(1901,08,05,156)
(1901,08,05,156)
(1901,08,06,144)
(1901,08,06,167)
(1901,08,06,156)
(1901,08,07,144)
(1901,08,07,156)
(1901,08,07,150)
(1901,08,08,156)
(1901,08,08,172)
(1901,08,08,167)
(1901,08,09,144)
(1901,08,09,156)
(1901,08,09,144)
(1901,08,10,150)
(1901,08,10,200)
(1901,08,10,178)
(1901,08,11,183)
(1901,08,11,194)
(1901,08,11,167)
(1901,08,12,150)
(1901,08,12,161)
(1901,08,12,150)
(1901,08,13,156)
(1901,08,13,172)
(1901,08,13,178)
(1901,08,14,156)
(1901,08,14,167)
(1901,08,14,167)
(1901,08,15,178)
(1901,08,15,200)
(1901,08,15,178)
(1901,08,16,183)
(1901,08,16,217)
(1901,08,16,194)
(1901,08,17,183)
(1901,08,17,217)
(1901,08,17,183)
(1901,08,18,183)
(1901,08,18,183)
(1901,08,18,178)
(1901,08,19,172)
(1901,08,19,189)
(1901,08,19,161)
(1901,08,20,144)
(1901,08,20,156)
(1901,08,20,139)
(1901,08,21,139)
(1901,08,21,139)
(1901,08,21,133)
(1901,08,22,150)
(1901,08,22,161)
(1901,08,22,161)
(1901,08,23,161)
(1901,08,23,172)
(1901,08,23,161)
(1901,08,24,144)
(1901,08,24,150)
(1901,08,24,150)
(1901,08,25,139)
(1901,08,25,144)
(1901,08,25,128)
(1901,08,26,122)
(1901,08,26,150)
(1901,08,26,144)
(1901,08,27,133)
(1901,08,27,161)
(1901,08,27,156)
(1901,08,28,167)
(1901,08,28,183)
(1901,08,28,156)
(1901,08,29,133)
(1901,08,29,161)
(1901,08,29,133)
(1901,08,30,100)
(1901,08,30,133)
(1901,08,30,122)
(1901,08,31,117)
(1901,08,31,106)
(1901,08,31,106)
(1901,09,01,78)
(1901,09,01,100)
(1901,09,01,83)
(1901,09,02,56)
(1901,09,02,72)
(1901,09,02,89)
(1901,09,03,72)
(1901,09,03,89)
(1901,09,03,100)
(1901,09,04,94)
(1901,09,04,106)
(1901,09,04,106)
(1901,09,05,83)
(1901,09,05,106)
(1901,09,05,94)
(1901,09,06,83)
(1901,09,06,106)
(1901,09,06,100)
(1901,09,07,72)
(1901,09,07,111)
(1901,09,07,94)
(1901,09,08,78)
(1901,09,08,111)
(1901,09,08,94)
(1901,09,09,106)
(1901,09,09,117)
(1901,09,09,106)
(1901,09,10,94)
(1901,09,10,117)
(1901,09,10,100)
(1901,09,11,106)
(1901,09,11,106)
(1901,09,11,83)
(1901,09,12,94)
(1901,09,12,100)
(1901,09,12,89)
(1901,09,13,89)
(1901,09,13,106)
(1901,09,13,100)
(1901,09,14,100)
(1901,09,14,111)
(1901,09,14,111)
(1901,09,15,100)
(1901,09,15,111)
(1901,09,15,100)
(1901,09,16,100)
(1901,09,16,117)
(1901,09,16,106)
(1901,09,17,106)
(1901,09,17,122)
(1901,09,17,106)
(1901,09,18,106)
(1901,09,18,117)
(1901,09,18,106)
(1901,09,19,106)
(1901,09,19,117)
(1901,09,19,106)
(1901,09,20,111)
(1901,09,20,122)
(1901,09,20,106)
(1901,09,21,100)
(1901,09,21,94)
(1901,09,21,94)
(1901,09,22,83)
(1901,09,22,111)
(1901,09,22,106)
(1901,09,23,111)
(1901,09,23,111)
(1901,09,23,106)
(1901,09,24,111)
(1901,09,24,117)
(1901,09,24,111)
(1901,09,25,111)
(1901,09,25,106)
(1901,09,25,106)
(1901,09,26,111)
(1901,09,26,111)
(1901,09,26,100)
(1901,09,27,100)
(1901,09,27,117)
(1901,09,27,117)
(1901,09,28,100)
(1901,09,28,117)
(1901,09,28,117)
(1901,09,29,117)
(1901,09,29,117)
(1901,09,29,100)
(1901,09,30,106)
(1901,09,30,122)
(1901,09,30,117)
(1901,10,01,100)
(1901,10,01,94)
(1901,10,01,78)
(1901,10,02,67)
(1901,10,02,89)
(1901,10,02,94)
(1901,10,03,89)
(1901,10,03,111)
(1901,10,03,106)
(1901,10,04,111)
(1901,10,04,117)
(1901,10,04,111)
(1901,10,05,117)
(1901,10,05,117)
(1901,10,05,106)
(1901,10,06,117)
(1901,10,06,128)
(1901,10,06,111)
(1901,10,07,94)
(1901,10,07,106)
(1901,10,07,111)
(1901,10,08,94)
(1901,10,08,100)
(1901,10,08,78)
(1901,10,09,89)
(1901,10,09,89)
(1901,10,09,94)
(1901,10,10,83)
(1901,10,10,89)
(1901,10,10,89)
(1901,10,11,83)
(1901,10,11,111)
(1901,10,11,94)
(1901,10,12,78)
(1901,10,12,83)
(1901,10,12,72)
(1901,10,13,67)
(1901,10,13,89)
(1901,10,13,78)
(1901,10,14,50)
(1901,10,14,61)
(1901,10,14,61)
(1901,10,15,33)
(1901,10,15,67)
(1901,10,15,50)
(1901,10,16,67)
(1901,10,16,83)
(1901,10,16,78)
(1901,10,17,83)
(1901,10,17,89)
(1901,10,17,83)
(1901,10,18,78)
(1901,10,18,100)
(1901,10,18,94)
(1901,10,19,72)
(1901,10,19,78)
(1901,10,19,78)
(1901,10,20,78)
(1901,10,20,78)
(1901,10,20,78)
(1901,10,21,72)
(1901,10,21,94)
(1901,10,21,89)
(1901,10,22,83)
(1901,10,22,94)
(1901,10,22,89)
(1901,10,23,56)
(1901,10,23,50)
(1901,10,23,44)
(1901,10,24,61)
(1901,10,24,72)
(1901,10,24,72)
(1901,10,25,83)
(1901,10,25,78)
(1901,10,25,78)
(1901,10,26,72)
(1901,10,26,78)
(1901,10,26,72)
(1901,10,27,78)
(1901,10,27,78)
(1901,10,27,78)
(1901,10,28,83)
(1901,10,28,89)
(1901,10,28,83)
(1901,10,29,67)
(1901,10,29,67)
(1901,10,29,72)
(1901,10,30,61)
(1901,10,30,56)
(1901,10,30,39)
(1901,10,31,33)
(1901,10,31,61)
(1901,10,31,78)
(1901,11,01,67)
(1901,11,01,61)
(1901,11,01,78)
(1901,11,02,72)
(1901,11,02,78)
(1901,11,02,78)
(1901,11,03,33)
(1901,11,03,28)
(1901,11,03,33)
(1901,11,04,17)
(1901,11,04,28)
(1901,11,04,39)
(1901,11,05,67)
(1901,11,05,56)
(1901,11,05,39)
(1901,11,06,61)
(1901,11,06,56)
(1901,11,06,56)
(1901,11,07,50)
(1901,11,07,33)
(1901,11,07,22)
(1901,11,08,-17)
(1901,11,08,-6)
(1901,11,08,-11)
(1901,11,09,17)
(1901,11,09,-6)
(1901,11,09,0)
(1901,11,10,-6)
(1901,11,10,17)
(1901,11,10,-22)
(1901,11,11,-33)
(1901,11,11,-22)
(1901,11,11,-17)
(1901,11,12,-6)
(1901,11,12,-11)
(1901,11,12,-11)
(1901,11,13,-22)
(1901,11,13,-33)
(1901,11,13,-67)
(1901,11,14,-78)
(1901,11,14,-72)
(1901,11,14,-50)
(1901,11,15,-39)
(1901,11,15,-39)
(1901,11,15,-28)
(1901,11,16,-28)
(1901,11,16,-61)
(1901,11,16,6)
(1901,11,17,-6)
(1901,11,17,-17)
(1901,11,17,-22)
(1901,11,18,-11)
(1901,11,18,-17)
(1901,11,18,-17)
(1901,11,19,-22)
(1901,11,19,-33)
(1901,11,19,-33)
(1901,11,20,-44)
(1901,11,20,-39)
(1901,11,20,-33)
(1901,11,21,-22)
(1901,11,21,-22)
(1901,11,21,-22)
(1901,11,22,-50)
(1901,11,22,-61)
(1901,11,22,-56)
(1901,11,23,-33)
(1901,11,23,0)
(1901,11,23,-6)
(1901,11,24,-17)
(1901,11,24,-17)
(1901,11,24,-17)
(1901,11,25,22)
(1901,11,25,22)
(1901,11,25,22)
(1901,11,26,-33)
(1901,11,26,-28)
(1901,11,26,-22)
(1901,11,27,28)
(1901,11,27,33)
(1901,11,27,22)
(1901,11,28,-11)
(1901,11,28,-22)
(1901,11,28,-28)
(1901,11,29,-33)
(1901,11,29,-44)
(1901,11,29,-44)
(1901,11,30,-89)
(1901,11,30,-89)
(1901,11,30,-94)
(1901,12,01,-94)
(1901,12,01,-72)
(1901,12,01,-61)
(1901,12,02,-44)
(1901,12,02,-39)
(1901,12,02,-39)
(1901,12,03,-61)
(1901,12,03,-61)
(1901,12,03,-83)
(1901,12,04,-72)
(1901,12,04,-17)
(1901,12,04,-6)
(1901,12,05,6)
(1901,12,05,6)
(1901,12,05,-11)
(1901,12,06,0)
(1901,12,06,-17)
(1901,12,06,6)
(1901,12,07,0)
(1901,12,07,0)
(1901,12,07,0)
(1901,12,08,11)
(1901,12,08,11)
(1901,12,08,0)
(1901,12,09,-22)
(1901,12,09,-44)
(1901,12,09,-67)
(1901,12,10,-89)
(1901,12,10,-78)
(1901,12,10,-61)
(1901,12,11,-67)
(1901,12,11,-56)
(1901,12,11,-78)
(1901,12,12,-94)
(1901,12,12,-89)
(1901,12,12,-72)
(1901,12,13,-83)
(1901,12,13,-72)
(1901,12,13,-50)
(1901,12,14,-44)
(1901,12,14,-39)
(1901,12,14,-44)
(1901,12,15,-72)
(1901,12,15,-89)
(1901,12,15,-111)
(1901,12,16,-78)
(1901,12,16,-78)
(1901,12,16,-78)
(1901,12,17,-94)
(1901,12,17,-100)
(1901,12,17,-122)
(1901,12,18,-128)
(1901,12,18,-139)
(1901,12,18,-111)
(1901,12,19,-111)
(1901,12,19,-89)
(1901,12,19,-83)
(1901,12,20,-67)
(1901,12,20,-44)
(1901,12,20,-44)
(1901,12,21,-39)
(1901,12,21,-50)
(1901,12,21,-50)
(1901,12,22,-83)
(1901,12,22,-94)
(1901,12,22,-94)
(1901,12,23,-122)
(1901,12,23,-128)
(1901,12,23,-144)
(1901,12,24,-100)
(1901,12,24,-83)
(1901,12,24,-94)
(1901,12,25,-106)
(1901,12,25,-106)
(1901,12,25,-117)
(1901,12,26,-144)
(1901,12,26,-161)
(1901,12,26,-167)
(1901,12,27,-156)
(1901,12,27,-128)
(1901,12,27,-117)
(1901,12,28,-117)
(1901,12,28,-117)
(1901,12,28,-117)
(1901,12,29,-128)
(1901,12,29,-122)
(1901,12,29,-122)
(1901,12,30,-106)
(1901,12,30,-106)
(1901,12,30,-89)
(1901,12,31,-72)
(1901,12,31,-72)
(1901,12,31,-83)
(1901,01,01,-144)
(1901,01,01,-100)
(1901,01,01,-67)
(1901,01,02,-39)
(1901,01,02,-22)
(1901,01,02,-17)
(1901,01,03,-22)
(1901,01,03,-22)
(1901,01,03,-11)
(1901,01,04,-6)
(1901,01,04,-11)
(1901,01,04,-6)
(1901,01,05,0)
(1901,01,05,6)
(1901,01,05,0)
(1901,01,06,0)
(1901,01,06,6)
(1901,01,06,0)
(1901,01,07,-39)
(1901,01,07,-44)
(1901,01,07,-39)
(1901,01,08,-22)
(1901,01,08,-11)
(1901,01,08,-17)
(1901,01,09,-22)
(1901,01,09,-17)
(1901,01,09,-11)
(1901,01,10,-11)
(1901,01,10,-6)
(1901,01,10,0)
(1901,01,11,-6)
(1901,01,11,0)
(1901,01,11,0)
(1901,01,12,6)
(1901,01,12,11)
(1901,01,12,0)
(1901,01,13,11)
(1901,01,13,11)
(1901,01,13,6)
(1901,01,14,-6)
(1901,01,14,-6)
(1901,01,14,-11)
(1901,01,15,-22)
(1901,01,15,-6)
(1901,01,15,-11)
(1901,01,16,11)
(1901,01,16,22)
(1901,01,16,11)
(1901,01,17,0)
(1901,01,17,-22)
(1901,01,17,-39)
(1901,01,18,-6)
(1901,01,18,0)
(1901,01,18,-39)
(1901,01,19,-33)
(1901,01,19,0)
(1901,01,19,0)
(1901,01,20,-6)
(1901,01,20,6)
(1901,01,20,-6)
(1901,01,21,-17)
(1901,01,21,-22)
(1901,01,21,-17)
(1901,01,22,-17)
(1901,01,22,17)
(1901,01,22,17)
(1901,01,23,22)
(1901,01,23,22)
(1901,01,23,17)
(1901,01,24,22)
(1901,01,24,22)
(1901,01,24,6)
(1901,01,25,6)
(1901,01,25,11)
(1901,01,25,17)
(1901,01,26,11)
(1901,01,26,6)
(1901,01,26,0)
(1901,01,27,-17)
(1901,01,27,-17)
(1901,01,27,-28)
(1901,01,28,-28)
(1901,01,28,-22)
(1901,01,28,-22)
(1901,01,29,-33)
(1901,01,29,-28)
(1901,01,29,-17)
(1901,01,30,-33)
(1901,01,30,-44)
(1901,01,30,-50)
(1901,01,31,-50)
(1901,01,31,-39)
(1901,01,31,-50)
(1901,02,01,-72)
(1901,02,01,-33)
(1901,02,01,-17)
(1901,02,02,-50)
(1901,02,02,-39)
(1901,02,02,-28)
(1901,02,03,-89)
(1901,02,03,-44)
(1901,02,03,-33)
(1901,02,04,-33)
(1901,02,04,-11)
(1901,02,04,-33)
(1901,02,05,-44)
(1901,02,05,-28)
(1901,02,05,-33)
(1901,02,06,-50)
(1901,02,06,-39)
(1901,02,06,-33)
(1901,02,07,-6)
(1901,02,07,-22)
(1901,02,07,-22)
(1901,02,08,-22)
(1901,02,08,-22)
(1901,02,08,-17)
(1901,02,09,-11)
(1901,02,09,-11)
(1901,02,09,-56)
(1901,02,10,-50)
(1901,02,10,-83)
(1901,02,10,-100)
(1901,02,11,-161)
(1901,02,11,-117)
(1901,02,11,-78)
(1901,02,12,-100)
(1901,02,12,-100)
(1901,02,12,-111)
(1901,02,13,-122)
